update,transitions,mean_reward,mean_length,loss,policy_loss,value_loss,entropy,gradient_norm,fruit_rate,wall_rate,self_bite_rate,win_rate
349,357376,0.11767578125,3.109375,-0.12966401875019073,-0.14156275987625122,0.02981521189212799,0.30088627338409424,0.46343034505844116,0.279296875,0.0087890625,0.10546875,0.0
350,358400,0.10908202826976776,2.9375,-0.046312157064676285,-0.05727499723434448,0.02870025858283043,0.33872896432876587,0.5546421408653259,0.2607421875,0.0078125,0.1025390625,0.0
351,359424,0.12343750149011612,3.34375,-0.07470128685235977,-0.08927229046821594,0.03529509902000427,0.30765455961227417,0.8248281478881836,0.28515625,0.009765625,0.0908203125,0.0
352,360448,0.1123046800494194,2.796875,-0.12250848114490509,-0.13605913519859314,0.033840131014585495,0.33694136142730713,1.1078910827636719,0.267578125,0.0078125,0.103515625,0.0
353,361472,0.11630859971046448,3.09375,-0.08693468570709229,-0.09946366399526596,0.03156151622533798,0.3251773715019226,0.5249524116516113,0.2744140625,0.009765625,0.099609375,0.0
354,362496,0.11406249552965164,3.171875,-0.08600081503391266,-0.0992293655872345,0.032925739884376526,0.3234318792819977,0.4579658508300781,0.267578125,0.00390625,0.0966796875,0.0
355,363520,0.11972656100988388,3.0625,-0.06682232022285461,-0.07803268730640411,0.028700266033411026,0.31397610902786255,0.4559424817562103,0.283203125,0.00390625,0.107421875,0.0
356,364544,0.11757811903953552,2.84375,-0.12560205161571503,-0.13877074420452118,0.03285757452249527,0.3260089159011841,0.7507840991020203,0.2763671875,0.0107421875,0.09765625,0.0
357,365568,0.12265624850988388,3.140625,-0.11280503123998642,-0.12618783116340637,0.033327799290418625,0.3281102180480957,0.8449148535728455,0.2890625,0.0078125,0.10546875,0.0
358,366592,0.11562499403953552,3.609375,-0.1656632423400879,-0.17736969888210297,0.02970218099653721,0.31446415185928345,0.6375039219856262,0.267578125,0.017578125,0.08203125,0.0
359,367616,0.11591796576976776,3.515625,-0.08099275827407837,-0.09380511939525604,0.03227318078279495,0.3324228823184967,0.39028212428092957,0.2734375,0.0126953125,0.09765625,0.0
360,368640,0.10781249403953552,2.859375,-0.07146380096673965,-0.08256129920482635,0.028242656961083412,0.3023836016654968,0.4404343366622925,0.2587890625,0.0126953125,0.1015625,0.0
361,369664,0.11582030355930328,3.421875,-0.09129151701927185,-0.10203239321708679,0.0278198029845953,0.3169025778770447,0.510725200176239,0.26953125,0.0078125,0.0908203125,0.0
362,370688,0.1088867112994194,2.875,-0.0989803820848465,-0.10971984267234802,0.02775033563375473,0.31357109546661377,0.7319998741149902,0.259765625,0.0087890625,0.1005859375,0.0
363,371712,0.11582030355930328,3.140625,-0.0660829097032547,-0.07639651745557785,0.026732929050922394,0.305286169052124,0.409977525472641,0.26953125,0.00390625,0.0927734375,0.0
364,372736,0.11708984524011612,2.9375,-0.07933154702186584,-0.08922243863344193,0.026040654629468918,0.31294411420822144,0.9079462885856628,0.275390625,0.0087890625,0.0986328125,0.0
365,373760,0.115234375,3.03125,-0.07796826213598251,-0.09117627143859863,0.032805655151605606,0.3194813132286072,0.8908811211585999,0.2724609375,0.0068359375,0.1015625,0.0
366,374784,0.11855468153953552,3.03125,-0.09857440739870071,-0.11096935719251633,0.03131008520722389,0.32600921392440796,0.46754375100135803,0.2783203125,0.0087890625,0.0986328125,0.0
367,375808,0.11337890475988388,3.046875,-0.10912272334098816,-0.12090886384248734,0.02987637370824814,0.3152041435241699,0.37564441561698914,0.2646484375,0.0078125,0.0908203125,0.0
368,376832,0.12646484375,3.625,-0.03651617839932442,-0.04608624055981636,0.024886688217520714,0.2873283624649048,0.6504250168800354,0.2919921875,0.005859375,0.0947265625,0.0
369,377856,0.11455077677965164,3.53125,-0.07115622609853745,-0.08393044769763947,0.031618475914001465,0.30350184440612793,0.6623495221138,0.2666015625,0.009765625,0.0888671875,0.0
370,378880,0.12548828125,4.03125,-0.059488799422979355,-0.07468128204345703,0.03651048615574837,0.3062759041786194,0.4166039526462555,0.2890625,0.0087890625,0.0908203125,0.0
371,379904,0.11162108182907104,3.328125,-0.056443870067596436,-0.06847694516181946,0.02998495101928711,0.295940101146698,0.4580519199371338,0.2685546875,0.009765625,0.1083984375,0.0
372,380928,0.11337890475988388,3.21875,-0.08679728209972382,-0.09678380936384201,0.026212122291326523,0.3119538426399231,0.8362401127815247,0.2646484375,0.0078125,0.0908203125,0.0
373,381952,0.10820312798023224,3.234375,-0.1137348935008049,-0.12139709293842316,0.02148018404841423,0.30778977274894714,0.49253496527671814,0.2568359375,0.0107421875,0.095703125,0.0
374,382976,0.11650390923023224,2.953125,-0.042288970202207565,-0.05654304474592209,0.03470028564333916,0.3096070885658264,0.4481561779975891,0.275390625,0.0087890625,0.1015625,0.0
375,384000,0.11123046278953552,3.125,-0.12608887255191803,-0.13833965361118317,0.030562160536646843,0.3030299246311188,0.6648832559585571,0.2646484375,0.01171875,0.099609375,0.0
376,385024,0.11318359524011612,3.046875,-0.10397269576787949,-0.11585180461406708,0.030026443302631378,0.31341126561164856,0.5464768409729004,0.265625,0.0009765625,0.09765625,0.0
377,386048,0.115234375,2.984375,-0.09286802262067795,-0.10279380530118942,0.02579161711037159,0.29700222611427307,0.5740405321121216,0.271484375,0.0078125,0.0986328125,0.0
378,387072,0.11728515475988388,3.34375,-0.07852243632078171,-0.08891601860523224,0.02639513835310936,0.28039878606796265,0.4025682508945465,0.2724609375,0.0078125,0.0908203125,0.0
379,388096,0.11835937201976776,3.390625,-0.10066002607345581,-0.11447092145681381,0.03316478431224823,0.2771499752998352,0.7057283520698547,0.2783203125,0.0068359375,0.1005859375,0.0
380,389120,0.11708984524011612,3.25,-0.13934537768363953,-0.15285703539848328,0.032668255269527435,0.2822466492652893,0.6612139344215393,0.271484375,0.0146484375,0.0859375,0.0
381,390144,0.11865234375,3.015625,-0.11772110313177109,-0.130576491355896,0.03144332394003868,0.2866275906562805,0.5510703325271606,0.2822265625,0.00390625,0.1103515625,0.0
382,391168,0.11494140326976776,3.171875,-0.06429430842399597,-0.07394453138113022,0.025172725319862366,0.29361408948898315,1.1513372659683228,0.2685546875,0.01171875,0.0908203125,0.0
383,392192,0.12812501192092896,3.3125,-0.08528465032577515,-0.10138747096061707,0.03792604058980942,0.2860206365585327,0.7105281352996826,0.2958984375,0.0068359375,0.095703125,0.0
384,393216,0.11386717855930328,2.78125,-0.09041358530521393,-0.1028589978814125,0.03121749684214592,0.3163338005542755,1.03188157081604,0.271484375,0.009765625,0.1044921875,0.0
385,394240,0.11650390177965164,2.875,-0.06440180540084839,-0.07217354327440262,0.0215773768723011,0.3016946315765381,0.7126283645629883,0.2763671875,0.001953125,0.107421875,0.0
386,395264,0.11582031100988388,3.15625,-0.0376276820898056,-0.04912932962179184,0.028643496334552765,0.28201013803482056,0.6502755284309387,0.26953125,0.001953125,0.09375,0.0
387,396288,0.10878906399011612,3.09375,-0.1371311992406845,-0.14664766192436218,0.0248563252389431,0.29116958379745483,1.2790310382843018,0.2587890625,0.0126953125,0.0966796875,0.0
388,397312,0.12626951932907104,3.28125,-0.07255539298057556,-0.08465145528316498,0.030069682747125626,0.29387810826301575,0.5714288353919983,0.29296875,0.0048828125,0.0986328125,0.0
389,398336,0.1201171875,3.5625,-0.06842666119337082,-0.07801994681358337,0.024911751970648766,0.2862590551376343,0.2908605933189392,0.28515625,0.0078125,0.1083984375,0.0
390,399360,0.11933593451976776,3.875,-0.0844874158501625,-0.09501510858535767,0.027369696646928787,0.3157154321670532,1.0049306154251099,0.2744140625,0.0126953125,0.0830078125,0.0
391,400384,0.11376953125,3.6875,-0.07552891224622726,-0.0886346623301506,0.031680114567279816,0.2734311819076538,0.7662895917892456,0.263671875,0.0087890625,0.0859375,0.0
392,401408,0.11650390177965164,3.34375,-0.0779208317399025,-0.09039963036775589,0.03089485689997673,0.29686322808265686,0.589644193649292,0.2783203125,0.0078125,0.109375,0.0
393,402432,0.11904296278953552,3.21875,-0.08268275856971741,-0.09268698841333389,0.025594118982553482,0.27928248047828674,1.2367686033248901,0.2763671875,0.009765625,0.0908203125,0.0
394,403456,0.1220703125,3.484375,-0.06476247310638428,-0.07743512094020844,0.030577607452869415,0.2616157531738281,0.4943934381008148,0.2822265625,0.0068359375,0.091796875,0.0
395,404480,0.11357421427965164,2.8125,-0.09431815147399902,-0.1057983785867691,0.028841884806752205,0.2940710783004761,0.610607922077179,0.271484375,0.0087890625,0.1064453125,0.0
396,405504,0.11826172471046448,3.125,-0.058505117893218994,-0.0694955438375473,0.02784399688243866,0.2931572198867798,0.7569710612297058,0.27734375,0.0048828125,0.099609375,0.0
397,406528,0.1157226487994194,3.125,-0.04211430996656418,-0.05258050560951233,0.026879005134105682,0.2973306179046631,0.6082966923713684,0.275390625,0.0048828125,0.107421875,0.0
398,407552,0.11748046427965164,3.0,-0.12546375393867493,-0.1373119354248047,0.02918705716729164,0.2745347023010254,0.6146126389503479,0.279296875,0.0048828125,0.1083984375,0.0
399,408576,0.11748047173023224,3.0,-0.08906509727239609,-0.09747955203056335,0.022351808845996857,0.27614468336105347,0.37548404932022095,0.27734375,0.0029296875,0.1044921875,0.0
400,409600,0.11660156399011612,3.234375,-0.09206254780292511,-0.10215651243925095,0.025700971484184265,0.27565187215805054,0.5729696750640869,0.2734375,0.00390625,0.0986328125,0.0
401,410624,0.1171875,2.9375,-0.06925718486309052,-0.08395522832870483,0.034967754036188126,0.27858325839042664,0.5696343183517456,0.27734375,0.00390625,0.10546875,0.0
402,411648,0.12421874701976776,3.625,-0.027734538540244102,-0.040304385125637054,0.030868925154209137,0.2864615321159363,0.5386589169502258,0.2841796875,0.0029296875,0.087890625,0.0
403,412672,0.119140625,2.96875,-0.04930441081523895,-0.05889948830008507,0.024403490126132965,0.2606668472290039,0.4887447953224182,0.279296875,0.00390625,0.1005859375,0.0
404,413696,0.11982421576976776,2.921875,-0.10655378550291061,-0.11927367001771927,0.03095366060733795,0.2756946384906769,0.9421713948249817,0.283203125,0.0029296875,0.107421875,0.0
405,414720,0.12324218451976776,2.84375,-0.03850866109132767,-0.04997813701629639,0.028489813208580017,0.2775430679321289,0.5422606468200684,0.2900390625,0.0009765625,0.1083984375,0.0
406,415744,0.12412108480930328,3.4375,-0.08987265825271606,-0.10308487713336945,0.031998421996831894,0.27869904041290283,0.6542650461196899,0.2890625,0.0029296875,0.1005859375,0.0
407,416768,0.11923827975988388,3.265625,-0.07469446212053299,-0.08627201616764069,0.028600137680768967,0.27225154638290405,0.41244378685951233,0.2841796875,0.005859375,0.111328125,0.0
408,417792,0.10498046875,3.234375,-0.07755855470895767,-0.08722785860300064,0.025045733898878098,0.28535664081573486,0.5941616296768188,0.2509765625,0.0078125,0.0986328125,0.0
409,418816,0.11777342855930328,2.640625,-0.07377715408802032,-0.08376915752887726,0.025530032813549042,0.2773016691207886,0.34704646468162537,0.2802734375,0.0029296875,0.1103515625,0.0
410,419840,0.12177734076976776,3.15625,-0.08290431648492813,-0.09998226165771484,0.03969552367925644,0.27698206901550293,1.4419704675674438,0.28515625,0.0166015625,0.095703125,0.0
411,420864,0.11874999850988388,3.171875,-0.12270691245794296,-0.13765709102153778,0.03543476015329361,0.2767200171947479,0.8437426090240479,0.2802734375,0.0068359375,0.103515625,0.0
412,421888,0.11376953125,3.265625,-0.08622531592845917,-0.09881548583507538,0.030855899676680565,0.28377747535705566,0.6299692988395691,0.2626953125,0.005859375,0.0849609375,0.0
413,422912,0.10761718451976776,2.796875,-0.07185956835746765,-0.08506539463996887,0.03179100528359413,0.26896727085113525,0.8444278836250305,0.2587890625,0.0146484375,0.1015625,0.0
